폭행 상처 동영상 구하라 진흙탕 싸움 조짐,폭행 동영상을 살리기 위해 진흙투쟁 조짐,gender,hate
이완 이보미 김태희 비 동생 부부 된다 12월 사랑의 결실,"비형제인 이완, 이보미, 김태희가 오는 12월 결혼한다.",gender,hate
트루디 이대은 열애 인정 좋은 감정 갖고 교제,트루디 이대은은 관계가 좋고 인연이 좋다.,gender,hate
나 시집 잘 갔나 봐 박명수 난청 아동에 선행 한수민 도 눈물,나는 아내와 잘 지냈다고 생각한다 박명수의 아이들에게 어려움을 듣는 한수민의 눈물,others,hate
송혜교 송중기 사랑한다 살아간다 찬란한 소년미,사랑하고 살아가는 송혜교 송중기는 화려한 보이 뷰티다.,gender,hate
나 혼자 산다 전현무 한혜진 결별설 부인 후 첫 방송 화기애애,"혼자 산다는 이별설의 아내 전현무와 한혜진, 화기애의 첫 회",none,hate
미스터 션샤인 김갑수 이병헌 살려 보냈다 가라,"선샤인, 김갑수, 이병헌 씨를 구해라.",gender,hate
유빈 해체심경 고백 원더걸스만 바라봤는데 공허했다.,해체에 대한 감정을 고백한 유빈만 바라봤을 뿐 비어 있었다.,none,hate
이채은과 결혼 생각 오창석 밝힌 공개연애 13살차 스킨십연기,이채은과 오창석이 결혼을 생각한 13년 된 스킨십 퍼포먼스,none,none
윤세아 SKY캐슬 신드롬 중심에 서다 통쾌한 사이다 활약,SKY 캐슬 증후군의 중심지인 윤세아가 쾌적한 신호탄을 자랑한다.,gender,hate
나 혼자 산다 기안84 이성우 웃음 감동 일상으로 금 예능 1위,혼자 사는 기안84 이성우가 1위다. 금 연예 선수 1명,none,none
황정음 오랜 만에 라면 머리 맘에 듬 셀카 근황,황정음의 마지막 셀카는 오랜만에 머리를 가지고 있다.,none,none
낭만닥터 김사부2 한석규 장관 수술 성공 들이닥친 최진호X김주헌,김사부 2 한석규 로맨틱 박사 장관을 대상으로 수술에 성공한 최진호 X 김주헌,none,none
미스터션샤인 이병헌 첫등장 조선은 날 가진적 없어,선샤인 이병헌씨의 첫 모습은 절대 내 모습이 아니었다.,others,hate
아는와이프 지성 한지민 행복 빌기로 강한나 분노 폭발,와이피의 지인인 한지민의 행복을 위한 기도로 분노한 폭발,gender,hate
라이머 안현모 동상이몽2 새 커플 합류 리얼 결혼 생활 첫 공개,새 부부에 가입하기 위해 라이머 안현모의 첫 실제 결혼식,none,hate
구혜선은 무엇을 다시 시작 한다는 것일까 안재현 폭로 홍보 학업,"구혜선이 다시 시작하는 것, 안재현의 홍보 연구",none,none
효리네민박2 윤아 야무진 만능 일꾼 운전까지,본격적인 노동자인 윤아 효리네민 박 2호,others,hate
홍선영 20kg 감량 성공 미우새 적수 없는 시청률 1위,그 노 홍선영의 20㎏ 성공 감소에 대한 시청률 1,none,none
불청 이재영의 21년만 귀환 투병 중인 부 향한 진심의 눈물,이재영이 21년간 복귀를 위해 싸우고 있는 진정한 부의 눈물,none,none
제작진 말 믿었다 김재욱 박세미vs 이나리 악마의 편집 폭로 후폭풍,나는 승무원들을 믿었다 악마 김재욱 박세민 이나리의 편집 여파,others,hate
소유진 백종원 호주 여행 근황에 누리꾼들 아빠랑 딸 같다.,소유진 백종원의 호주 여행은 아버지와 딸과 같다.,others,hate
나혼자산다 욕구 증발 쌈디 아무도 몰랐던 속 깊었던 고민,쌈디가 혼자 살고 싶어하는 것을 아무도 모른다는 뿌리 깊은 걱정,others,hate
수술 후 군부대 복귀 지드래곤 공익 전환설 일축,지드래곤이 수술을 마치고 복귀한다는 소문이 취소됐다.,none,none
박혁권 조수향 20살 극복 열애 침묵 그럼에도 쏟아진 축하 응원,박혁권의 20대 연애 침묵에도 불구하고 축하 응원,none,hate
나혼자산다 박나래 모녀 웃음 눈물 모두 선사한 여행 준비기,박나래의 어머니와 딸의 모든 웃음으로 여행을 준비하며 혼자 살고 있다.,none,none
나 혼자 산다 전현무 한혜진 결별설 부인 후 첫 방송 화기애애,"혼자 산다는 이별설의 아내 전현무와 한혜진, 화기애의 첫 회",others,hate
김경란 박연수X박은혜 이혼여 주홍글씨 떼고 다시 사랑할 수 있을까,"김경란, 박연수, X박은혜, 이혼, 주홍늘을 다시 사랑할 수 있을까?",gender,hate
별이 되고 싶어 고 최진실 딸 최준희 의미심장 만화 게재,스타가 되고 싶은 고(故) 최진실의 딸 최준희,none,none
죄책감 부끄럽다 판빙빙 탈세 4개월만 사과와 반성 논란 일단락,죄책감을 부끄럽게 생각하지만 4개월간의 탈세와 반성 논란에 대해 죄송합니다,none,hate
조용필 정우성 김미화 김태리 들도 정상회담 응원,"조용필, 정우성, 김미화, 김태리 등도 정상회담을 응원하고 있다.",others,none
같이 살래요 장미희 치매 증세 서연우가 누구야,서연우가 치매를 앓고 있는 사람은 누구입니까?,none,none
슈돌 서언 서준 첫만남부터 이별까지 6년 그동안 고마웠어,서준이 처음 만난 이별을 위해 6년간 감사드립니다.,others,hate
월드와이드 방탄소년단 대기록의 시작,세계 방탄소년단의 대기 기록의 시작,none,none
꽃신 신고 감격 빈지노 제대에 미초바 눈물 쏟아지는 응원,미초바의 꽃구두 안심에 눈물이 쏟아지는 응원,none,none
유승준 2남2녀 아빠 된다 태어날 쌍둥이 성별 공개,두 남녀의 아버지 유승준이 쌍둥이 성별로 공개된다.,none,hate
이국주 새로 산 옷 기분 좋았는데 뭐야 나 천막이야,새로운 이민자 드레스를 사는 기분이 좋았지만 그건 내 텐트다.,gender,hate
놀면 뭐하니 유산슬 가요베스트 무대 기자간담회까지 최고 10 5,유슬 음악 베스트에서 기자회견을 할 때 어떻게 하는 거야?,none,none
박지민 성추행 메시지 남긴 악플러에 일침,박지민의 성추행 메시지에 대한 접근,none,none
도끼 마이크로닷과 엮지 말라 어머니는 사기친 적 없다.,독기 마이크로닷을 바보 취급하지 마세요. 그래서 엄마는 절대로 속은 적이 없습니다.,others,hate
아는 형님 강호동 이만기 등장에 긴장 안 일어나느냐 호통,동생 강호동 이만기의 모습에 신경이 곤두서 있다.,none,hate
손연재 리듬체조 학원 선생님 하고 싶은 일 해서 행복하다.,리듬체조연구소 손연재가 하고 싶은 일을 하면서 기쁘다.,none,none
그녀말 한은정 소름 끼치는 포커페이스 연기 악녀 시동,그녀의 괴팍한 포커 활동가 한은정,none,none
동상이몽2 정겨운 김우림 이혼 아픔 딛고 찾은 사랑 행복한 신혼 공개,김우림의 이혼 통증에 휩싸인 행복한 신혼부부의 석방,gender,hate
전미선 사망 소식 연극 공연 취소 변경 주연배우 심대한 일신상의 사유,전미선의 죽음 소식에 극 취소가 바뀐 주된 이유,none,hate
첫방 하이바이 마마 고스트마마 김태희 인간으로 되살아났다.,그는 하이바이 엄마 고드마의 첫 방에서 인간인 김태희로 부활했다.,none,hate
장미인애 스폰서 제의 이어 영상통화 논란 까지 폭로 분노중,장미인 후원자의 동영상 통화 논란이 노출되고 있다.,none,hate
박명수 아내 한수민 부모 욕하는 비속어 동작 의혹 부적절 행동,박명수 부인 한수민 부모의 부적절한 행동,others,hate
대화의 희열2 백종원의 롤러코스트 사업인생이 준 깊은 울림,백종원의 롤러코스 사업생활이 주는 깊은 공명,none,hate
구혜선 고통스럽지 지옥 속에서 버텨봐 악플러 공격에도 행복하세요,구혜선의 고통이 지옥에 남아 있다. 악질적인 공격에 행복하시오,others,hate
골목식당 포방터시장 계속되는 논란의 중심,골목식당의 항구 시장에서 논란의 중심,none,hate
이찬오 결혼 1년만 이혼 마약까지 3년 셰프의 몰락,이찬오 셰프가 3년 동안만 이혼한 약물의 추락,gender,hate
강다니엘 휴대폰 번호까지 바꿨다 워너원과 연락 무,강다니엘의 휴대전화 번호로 바꿨지만 워너원과는 연락이 닿지 않는다.,none,hate
아직 입원중 안재현과 불화 구혜선 2주 만에 SNS 재개,안재현과 입원 후 2주 만에 SNS가 재개된다.,none,hate
주진모 불법 해킹 공포감 메시지 언급 여성 및 지인에 사과,불법 해킹 공포 메시지를 언급한 여성과 지인들에게 사과한다.,gender,hate
박성광 예비신부 정체 배우 이솔이 5월2일 비공개 결혼,예비신부의 신분배우 박성광이 지난 5월 2일 폐혼했다.,others,hate
나혼산 한혜연X화사 동대문 물욕 쇼핑 투어 성훈X나래 DJ 불나방 변신,한혜연 산 물욕 투어 성훈 X나래 DJ 불나방 변신인 동대문 나홍산,none,hate
황후의 품격 신성록 이엘리야 거짓말 눈치챘다 장나라X최진혁 포옹에 충격,황후의 캐릭터 신성록이 거짓말쟁이였다. 장나라 최진혁의 포옹의 충격,gender,hate
고수정 사망 도깨비 로 데뷔 그는 누구,누가 고수정의 죽음 유령과 데뷔했을까?,others,hate
홍상수 김민희 3년째 연인 혹은 불륜 이혼 소송 결혼할까,홍상수가 3년 동안 김민희와 결혼하거나 불륜 이혼 소송을 할 것인가?,none,none
스티븐 연 욱일기 논란 무지함 깨달아 진심 사과,스티븐이 욱일기를 열었다는 무지에 대한 진심 어린 사과,others,hate
아는와이프 지성 한지민 운명 새로 쓸 판도라 상자 열렸다.,새로운 판도라 상자가 알바생 지성 한지민의 운명을 위해 열렸다.,none,none
동상이몽2 강경준 장신영 내조 덕에 1년 사이에 10kg 쪘다.,"이몽2, 강경준, 장신영, 나조 동상 때문에 1년 만에 10㎏이었다.",gender,hate
19살차 극복 정재용 선아 결혼 5개월만 득녀 행복한 인생 2막,결혼 5개월밖에 안 돼 행복한 두 번째 인생 연기를 했던 19살 정재용,gender,hate
초청 원하는 지인 다 김건모 장지연 5월로 결혼 연기 하객에 기대,초대하고 싶은 모든 지인인 김건모 장지연 씨가 5월에 결혼할 것으로 보인다.,none,none
미스터 션샤인 김태리 변요한 애잔한 돌발 무릎베개 현장 포착 파혼 예고,"안타까운 돌파구 무릎베개 장면을 깨운 선샤인 김태리, 변요종 씨",none,none
아직 입원중 안재현과 불화 구혜선 2주 만에 SNS 재개,안재현과 입원 후 2주 만에 SNS가 재개된다.,none,none
방탄소년단 역사 또 썼다 BTS 떼창 끌어낸 미 스타디움 공연,방탄소년단의 역사가 다시 쓰여졌다 방탄소년단을 밀어내는 경기장 공연,others,hate
이성미 첫 서른 너무 아팠다 미혼모 고백 김학래 합의하여 결정,이성미의 첫 30살 고통은 김학래가 싱글 어머니에게 고백한 것에 합의하고 결정을 내렸다.,gender,hate
배우 송이우 서울대 출신 재력가와 결혼,서울대 출신 배우 송이우와의 결혼,none,none
추사랑 야노시호 쏙 빼닮은 외모 추성훈 행복한 생일,추사란처럼 보이는 추성훈의 생일 추사랑 야노시호의 행복한 생일,none,hate
상처가 안 됐으면 연애의 맛 김종민 황미나 아쉬운 이별,다치지 않으면 사랑의 맛인 황미나 김종민에게 슬픈 이별이다.,others,hate
빚투 마이크로닷 부모 징역형에 불복 판결 이틀 만에 항소장 제출,부채에 대한 마이크로닷의 부모의 징역 이틀 만에,others,hate
정준영 몰카 말렸다 던 승리 불법 촬영물 유포 혐의 추가 입건 논란중,정준영의 몰래카메라에 막혀 있던 승리에 대한 불법촬영물을 유포한 혐의를 두고 추가 논란이 일고 있다.,others,hate
박나래 난 전현무가 헤어질 줄 알았다 고백,"박나래, 전현무가 헤어질 줄 알았다.",none,hate
둥지탈출3 송종국 딸 송지아 근황 아빠와 하루 2 3번 통화,"둥지에서 탈출한 송종국의 딸 송지아는 하루에 두 번, 하루 세 번씩 아버지에게 전화를 걸었다.",none,none
세븐 이다해 얼굴만한 와인잔 들고 상하이 분위기 만끽 날이 갈수록 예뻐져,7살 같은 와인 한 잔으로 더 예뻐지고 있다.,none,hate
프리스틴 2년만에 해체 오랜시간 논의 팬들에게 죄송,2년 만에 팬들과 처음으로 이야기를 나누게 되어 미안하다.,others,hate
허지웅 허투루 넘길 말 없었다 솔직하게 드러냈던 속사정,솔직히 말할 것 밖에 없었던 허지웅의 이야기가 담겼다.,none,hate
강한나 한 연예인 99 성형 BTS 언급 국민청원 등장 입장 무,연예인 강한나를 위한 99형 방탄소년단 국민청원 모습,others,hate
김현우 오영주와 만남 끝내 불발 하트시그널2 스페셜 불참,김현우 오영주를 만난 뒤 두 번째 특별한 심장 신호에 불참했다.,none,none
나혼자산다 이시언 정든 상도동 집 떠나며 폭풍 눈물 고마웠다.,"혼자 살았던 이시언, 정돈, 상도동, 폭풍에 감사했다.",none,none
살찐 구혜선 늙어가는 것 실감 지금의 나도 나,나는 이제 나이가 들어가고 있다는 것을 깨닫게 되었다.,others,hate
음악중심 양준일 19년 만 음악방송 무대 다시 부른 리베카,19년 만에 음악 중심의 양준일을 노래하고 있는 레베카가 노래를 부르고 있다.,others,hate
이광수x이하늬x박형식x윤아 인기상 수상 군복 눈길,인기 군복 수상자인 이광수x 이하넥스 박형식 X윤아,others,none
SKY캐슬 조미녀 케이 남 아닌 녀 캐릭터 위해 18kg 증량,SKY 캐슬의 조부모가 아닌 여성 캐릭터의 경우 18㎏이 늘었다.,others,hate
