박유천 마약 혐의 시인 추가자백 가족 보기 괴로워 풀려나고파,솔직히 마약하는것보다 성폭행이 더쪽팔린죄다 빵안에서도 강간범들은 인간취급안한다하더라 ..,gender,hate,"솔직히 성폭행은 마약보다 판매가 가능하며, 강간범은 빵 속에서도 인간을 치료하지 않는다."
사랑한 죄 밖에 없어 데이트 폭력 하나경 30분 만에 입장 번복,문제가 많은여자네,gender,hate,너는 많은 문제가 있다
하정우 프로포폴 불법투약 아니었나 채널A 병원장 문자 공개,저도 피부과휴터치료 받고있는데 수면치료받고해요 처음에 마취크림바르고 시도하고 통증이 너무심해서 수면치료로 했어요 흉터가깊으면 치료과정통증도 더 심해서 마취크림으론 왠만해서 못참아요ㅠㅠ,none,none,"나도 피부과 치료를 받고 있지만 잠을 자려고 한다. 처음에는 마취 크림을 먹고 시도했고, 수면 통증이 너무 많았다. 흉터가 깊어지면 치료 과정에서 통증이 더 심해져 마취 때문에 견딜 수 없다."
모도 정신적 충격 구혜선 안재현 뒷담화 주취상태서 여성들과 긴밀 연락 주장,저거 가정폭력아닌가요? 바람난게 아니라면 뭐가 문제에요? 그냥 이성이랑 대화만해도 막 의심했나 보네;;,gender,hate,그건 가정폭력이 아니지? 기분이 안 좋으면 뭐가 문제야? 그냥 이성과 얘기했는지 궁금해 하는 것뿐이다. ...
고 최진실 딸 준희 이소라와 다정한 만남 훈훈,야 너두 딴따라 할거지...자꾸 얼굴 내미는거 보니 딱이네,others,hate,"이봐, 너희 둘은 달라질 거야. 당신의 얼굴을 계속 보는 것이 완벽하다"
전세계 600만 동시 시청 방탄소년단 지민 역시 클래스가 달라 생방송 글로벌 핫반응,살짝 피오님이랑 닮으신듯,none,none,당신은 피imp처럼 보이는군요
유병재 논란 나의아저씨 4 시청자들도 사과할까요,케이블 4%면 대박은 아니지만 성공 아니냐?4% 안나오는 지상파 드라마 많은데!!하긴 이젠 드라마 하면 tvN이니깐 오히려 지상파보다 당연히 더 나와야 된다고 생각한다는 건지도!ㅎㅎ,none,none,케이블 4%가 큰 히트는 아니지만 지상파 드라마가 많은 편이다. 지금 드라마 속에 있으면 tvN이니까 지상파보다 자연스럽게 나와야 한다고 생각해!
신동미 악성종양 고백 응원에 두렵고 떨렸다 정성 가득한 말에 힘 얻어,저도 신동미씨 넘 좋아하는데~남친도 신동미씨 넘 좋아해요~항상 해맑은 느낌 그대로~화이팅이요~건강하세요~,none,none,신동미도 좋아하지만 남자친구가 신동미를 좋아한다. 항상 분명한 느낌~ 싸움~ 건강~
해외상습도박 슈 집유 2년 늪에서 벗어나 너무 죄송,아니 내돈으로 도박도못함?,none,hate,"아니, 돈으로 도박을 할 수 없니?"
들통날까봐 조마조마 승리 정준영 최종훈 윤 총경 알고 있었다.,"♥기사에서 윤총경, 승리 다 전라도 동향으로 서로 술먹고, 골프하고 승리외 운영술집 영업정지외 계속 봐주고 . 태어나지 말고 분리되어야할 절라도♥",others,hate,"전남 양쪽 윤충경과 승리가 서로 술과 골프, 승리 밖에서 술집 운영을 중단하는 모습을 지속적으로 지켜보고 있다. 그들은 태어나지 않고 헤어져야 한다"
세븐 이다해 얼굴만한 와인잔 들고 상하이 분위기 만끽 날이 갈수록 예뻐져,또 변신한 얼굴. 선풍기 아줌마 되겠다.,others,hate,또 다른 변신이다 난 팬이 될 거야.
B A P 출신 대현 해체 후 무너졌던 시간 한 단계 성장했죠,군대나 가세요,others,none,군대에 가세요.
도끼 마이크로닷과 엮지 말라 어머니는 사기친 적 없다.,댓글들 왜케 부들거리냐ㅋㅋㅋ도끼말 틀린게없는데ㅋㅋ법적인문제가있냐 잠수를탔냐ㅋㅋ,others,hate,"그 댓글들이 왜 소란을 피우는지는 모르겠지만, 법적 문제가 있는지 아닌지 몰라서 잠복을 하고 있다."
뉴스룸 김남주 타고난 연기자 아냐 악녀스런 고혜란 표현 고민,에이핑큰줄알았더니 짝퉁김남주였네,none,hate,"네가 에이핑키라고 생각했는데, 너는 가짜 남자였다"
신과함께 천만까지 25만명 한영화 16번째 천만 클럽,할머니 연기자 TV에 자주 보이는 얼굴이라... 뉴페이스 였더라면 달랐을 것,none,hate,할머니의 TV 방송에서 자주 보는 얼굴이다. 뉴페이스라면 달랐을 것이다
고 김재근 4월 교통사고로 사망 아내 따라 하늘로,애기 너무 안쓰럽고 불쌍하다..ㅠㅠ..부디 부모없다고 기죽지말고 잘크렴..ㅠㅠ,none,none,아기에게 정말 미안하고 미안해 부모님 없이 지치지 마세요
톱모델의 위엄 한혜진 비현실적 비키니 몸매,저 정도 몸매는 길거리에 널리고 널렸지... 그냥 오크돼지줌마들의 워너비 ㅉㅉㅉㅉ,gender,hate,그 많은 시신들이 거리에 흩어져 있었다 그냥 괜찮은 돼지 엄마들의 멍청이
나 혼자 열애중 데이지 안타깝게 만든 송윤형의 열애설 부인,송윤형 남자가 너무 하네ㅋㅋㅋㅋㅋ 데이지만 새됐어ㅠㅠㅠㅠㅠ 펜타곤 이던이 남자네ㅋㅋ,gender,hate,송윤형은 너무 크지만 새로운 날이어서 펜타곤이라는 사람이다.
YG보석함 이미담 숙소 무단이탈 초유의 사태 우울하고 지친다.,ㅎㅎㅎㅎ 아이고 현석아..... 너 아직도 양아치 근성 못버렸냐? ㅋㅋㅋ,others,hate,아이와 아이인 현석아는 아직도 화가 나지 않았나요?
송유빈 김소희 추정 키스 사진 열애설 일파만파 소속사 묵묵부답,"듣보 열애설 관심도 없는데. 무슨 소속사 확인이 필요, 어이가 없네. 주말에 씹을 거리 던져주는 기레기 기사 . 기레기들 역겨움,",others,hate,나는 로맨틱한 관계 소문을 듣는 데 관심이 없다 소속사를 확인해야겠어요. 어처구니없다 주말에 물고기를 던지는 쓰레기 기사 - 크래켓의 혐오감
살림남2 쿨 유리X김성수 딸 혜빈 팽현숙도 감동한 이모와 조카,그래도 혜빈이가 그동안 잘 참아줘서 다행이네..,none,none,그럼에도 혜빈이 인내심을 갖고 있어서 다행이다.
채시라 좋은 엄마 되려 애써 딸 아들 공개는 안 할 것,이 분 왠지 진국이실 듯~!,none,none,이 남자는 진전이 있는 것 같아!
그알 뉴이스트 관련 플레디스에 사과문 발표한다.,총공팀이 뭐냐 진짜 오글거린다 적당히해라 진짜 뭐든지 적당히 해야지,none,none,일반 팀은 뭐야? 네가 정말 슬라이딩을 하고 있는지 확인해 정말 원하는 것은 무엇이든 해야 한다
나 혼자 산다 두 여자의 겨울나기 힐링과 재미,ㅋ넘재미져 힐링된다,none,none,재미와 치유로 가득하다
신혜선 아이스버킷챌린지 동참 서은수 오의식 강태오 지목,얼음물 맞고 기부들도 하는지 모르겠네요. 건물지을 기부금을 모으기위해하는건데 그냥 물만 맞고 말면 도대체 돈은 누가 내는지...,none,none,얼음물인지 기부금인지 모르겠다. 건물을 짓기 위해 기부금을 모으려고 노력하고 있지만 물만 있으면 누가 돈을 지불하는 겁니다.
황후의 품격 장나라 황실 무너뜨렸다 최진혁 신성록 죽음,나만 결말 만족스럽나 중간에 고난과 역경 넘 많아서 하차할뻔했고 아리공주 때문에 꾸역꾸역 봤는데 결말 덕분에 띵작으로 기억할듯 ㅋㅋㅋㅋㅋ,none,none,"결국 행복했지만 중간에 고통과 어려움이 많아 차에서 내릴 뻔했고, 아리 공주 때문에 곳곳에서 지켜봤지만 결국 기억이 나지 않는다는 생각이 들었다."
구혜선 안재현 저격글 삭제 신작 예약 판매 홍보 안주가 돌아오길,대한민국엔 2명의 부처가 산다. 서장훈과 안재현. 그들 덕분에 나라가 망하지 않고 유지되는거다,none,none,두 부처가 한국에 산다. 서장훈과 안재현이 덕분에 그 나라는 그대로 남아 있다.
너노들 연우진 김세정 달콤한 키스 김시후 죽음의 진실은,진짜 연기못하는 애들만 모아뒀네 월.화 드라마가시청률 똥망이라 드라마 잠정 폐지까지 한다는데연기못하는 아이돌들은 왜자꾸 갔다가 쓰는건지 몰겠네쌍수해서 얼굴쳐다보는것도 졸부담이구 소름돋는 발연기에 그러니 시청률이 2%지,others,hate,나는 정말 놀 수 없는 아이들이 많을 뿐이다 월화드라마 시청률 때문에 일시적으로 드라마를 폐지조차 할 수 없다는 사실을 연기하지 못하는 아이돌이 왜 계속해서 계속 얼굴을 바라보는지 모르겠으니 2% 수준이다.
김민서 오늘 결혼 미국서 신혼 생활 시작,아 이진은 뉴욕댁인데 김민서도 미국댁이네 행복하게 잘 사세요 축하드려요,none,none,"오, 이진은 뉴욕이고, 김민서는 미국에서 행복하게 살고 있다. 축하해요."
송가인 행사비 껑충 축제 관계자 너무 비싸,"몇년전 전라디언 냔 먹은적 있는데 아가리엔 똥내,아랫도리는 홍어 장난 아니더구만~~냄새 쩐다 쩌러~~항상 전라디언들은 뒤통수 조심해라",gender,hate,몇 년 전 라디언을 먹어왔지만 아가리에서는 붉은 물고기 농담이 아니라 라디아인들은 항상 머리 뒤를 지켜보고 있다.
톱스타 유백이 김지석 전소민과 심쿵 첫 키스 프레임 안에 머물게 해주는 것,자판기 웃기지않았음? 음료가 계속나왘ㅋㅋㅋㅋㅋㅋㅋㅋ,none,none,재미있는 자판기를 가지고 있지 않니? 그 음료들은 계속 진행되고 있다
아내의맛 정준호 이하정 정준호 똑 닮은 예쁜 둘째 딸 출산,파크랜드 광고찍냐 정장오지네,none,none,파크랜드 광고나 슈트
골목식당 신흥시장 변화 이끈 백종원의 진심,원테이블 같은곳을 잘 끌어줘야지. 청년창업이 얼마나 많고 얼마나 많이 망하는데 못한다고 포기하라는건 가혹하다. 백종원도 테스트를 한거고 정신리고 더 노력하라는거다. 꼰데처럼 욕만하지말고,others,hate,"우리는 너에게 좋은 일회용 장소를 얻어야 한다 젊은 창업자가 몇 명인지, 얼마나 파괴할 수 없는지 포기하는 것은 가혹하다. 백종원 역시 시험을 치르고 정신적이고 더 많은 노력을 요청했다. 그렇게 무례하게 굴지 마."
검찰 고신해철 집도의에 징역 2년 구형 적절한 형사처벌 돼야,주치의 말 무시하고 행동한 환자는 뭐지?,none,none,의사의 말을 무시하고 행동한 환자는 무엇인가?
이국주 다이어트 후 근황 한결 날씬해진 몸매 라인,국주씨 활동 많이 안하시는듯 활동 많이 해주세요 이뻐요 화이팅,none,none,국주의 일을 많이 하지 않는 것처럼 많은 업무를 해주시기 바랍니다. 귀여운 흰색
남편 고등학생 때 임신 홍영기 동치미 출연 예고만으로 화제,제정신아니네 고딩과과계한것도웃기지만 성인이피임도안하나 애는 남자한테줘버리고결혼은하지말았어야지,gender,hate,어처구니없지만 어른이 남자에게 주어야 했고 결혼해서는 안 된다.
로맨스는 별책부록 이종석 이나영에 키스 했다.,스샷만봐도 안어울림,none,hate,샷이 맞지 않는다
신지수 난 이제 양손잡이 먹고 살겠다고 분유 먹이면서 밥 먹어서 미안 봄,다 그러고 애낳고 키웠고 다 그러고 산다예전에 우리엄마들은 어떻게 애키우며 밭일하고 살았는지...다 본인이 선택한 인생이고 힘든거 이상의 기쁨이 있다기자들도 이런거 퍼날리지말고 발로뛴 기사나 써라,gender,hate,"그러던 중 태어나서 다 키웠고, 엄마가 어떻게 자라서 살기 전에 현장에서 살았는지도 모른다. 자신의 삶을 선택하고 그런 것들을 퍼뜨리지 않고 달아난 기사나 기사를 쓰는 데 어려움이 많은 기자들이 있다."
열애설 태도논란 비투비 이창섭 정재은 팔짱영상 후폭풍,머스마 인상이 않좋네,others,hate,넌 유머 감각이 좋지 않아
세븐 이다해 19년 동안 행복을 준 앵두 사랑해,우와~19년~대단하다!앵두야~좀만 더 힘내서 아프지말자ㅠ근데 앵두를 좀 보고 싶은데......................,none,none,"우와, 19살이야! 조금 더 화가 나서 아프고 싶지 않지만 앵커를 보고 싶다."
정준영 잠자리에 미친사람 직접 본 것 강혁민 정준영 폭로 이유,강혁민한테 뭐라 할 필요는 없는데 ㅋㅋ 왜 과거에 친하지 않은 동료가 있었는ㄷㅔ 그때도 좀 낌새가 이상해서 멀리했는데 몇년 후에 알고보니 이런 상황이 일어났고.. 여러 사람들이 물어보니 그때도 이런 심증?이 있었다 말한 것 뿐이자나?,none,none,"강혁민에게 말할 필요는 없었지만 과거와 가깝지 않은 동료가 왜 있었을까. 좀 이상했지만 몇 년 후에 알게 되면서 이런 일이 벌어졌다. 많은 사람들이 물었을 때, 내가 그냥 이렇게 말했나?"
첫방 초콜릿 윤계상 하지원 병원서 재회 이별 운명적 이야기 시작,윤계상씨는 좋은데말야... 하지원씨는 언젠가부터 계속 망하고있네.. 이제 나이에 맞는 역 합시다. 20대가 아니란 말이죠.,others,hate,윤계상 씨는 좋다. 그 이후로 하지원 씨가 무너지고 있다. 지금 나이 역할을 하자 너는 20대가 아니야
정겨운 김우림 몸짱 부부의 아찔한 수영복 자태 크 너무 좋다.,왜저래 진짜??? 토쏠려,none,hate,왜 네가 진지하게 생각하는 거야?
김수민 아나운서 친구와의 설전 공개 얻을 것 없는 행동,요즘은 배우보다 아나윤서가 더이뻐,none,none,요즘 배우보다 아나윤서가 더 뜨겁다.
소유진 얼굴은 안보이고 음식만 백종원 아내답네,그냥 보통인듯,none,none,평소와 같이
